db_path,start,end,score,center_x,center_y,min_x,max_x,min_y,max_y
data/data/cache/mini/2021.07.16.18.19.22_veh-35_00440_00858.db,6900,7800,84.59382370793236,664521.5469751935,3997885.717322341,664481.7856655027,664591.70890673,3997877.2566607096,3997903.7119092275
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,5400,6300,83.50902689454695,664451.6399300491,3998438.96581801,664450.4111383758,664454.7396019321,3998323.9978208896,3998482.941848232
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,5700,6600,83.38929458997119,664450.6821360196,3998487.249483144,664449.3530352365,664451.4107547379,3998449.014154145,3998598.4107047515
data/data/cache/mini/2021.06.14.16.32.09_veh-35_05038_05402.db,2100,3000,82.71278921476514,664566.9594828144,3997889.349064964,664493.666958869,664597.7293077834,3997873.294526666,3997903.6878097453
data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,4500,5400,82.58966067464098,664477.2542205203,3997834.5542367916,664463.171812214,664531.7406324093,3997791.795137363,3997864.1388215874
data/data/cache/mini/2021.06.09.14.03.17_veh-12_02584_02970.db,900,1800,82.52667108818447,664540.579540693,3997890.323871348,664479.303703369,664584.9177428065,3997877.1725376192,3997902.650859641
data/data/cache/mini/2021.06.03.13.55.17_veh-35_00073_00426.db,2100,3000,81.06955698060874,664440.9139835462,3998654.9161821348,664427.7762002253,664486.4787275358,3998533.7905161637,3998904.949991887
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,3000,3900,80.74887342640824,664262.3701920359,3996265.982635835,664224.7117983429,664320.8820859437,3996246.8971319646,3996279.063549358
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,0,900,80.61938541403208,664436.6015954076,3997133.4938137596,664432.8994741013,664437.6191983772,3997075.8660579445,3997313.0732321213
data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,6300,7200,80.5591106060428,664561.9666078521,3997894.0879658307,664494.4545009536,664591.2392939673,3997877.391109167,3997902.93506155
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,3600,4500,80.06131610015252,664464.3570020971,3997807.9302786435,664463.9939232048,664464.922589857,3997778.5386274983,3997823.631750028
data/data/cache/mini/2021.06.09.17.23.18_veh-38_02526_03027.db,300,1200,79.63435963971375,664540.3962165075,3997892.386698424,664490.9043519269,664585.9025431192,3997877.2625006274,3997909.1162956534
data/data/cache/mini/2021.06.09.17.23.18_veh-38_02526_03027.db,8100,9000,78.85929205080741,664252.9722303846,3996285.391418538,664198.7575973438,664328.3101505509,3996283.2400860395,3996289.7039024048
data/data/cache/mini/2021.06.09.14.58.55_veh-35_01095_01484.db,3300,4200,77.36618624419995,664478.0947532003,3997852.661407322,664463.1833889071,664552.754372164,3997826.168180344,3997864.4992164075
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,2700,3600,77.2257124870177,664235.2098741885,3996254.081165234,664203.4025303784,664274.2948133767,3996241.877708229,3996277.4671003046
data/data/cache/mini/2021.06.09.17.23.18_veh-38_00773_01140.db,3300,4200,75.82626290413918,664365.087645995,3996282.4141916027,664281.5546268874,664420.8926275858,3996277.8880138868,3996284.8999803346
data/data/cache/mini/2021.06.23.16.54.19_veh-35_00808_01256.db,5100,6000,75.61158790927624,664451.6640807253,3998433.202454136,664450.8780458769,664453.2580640161,3998369.239776925,3998461.2710471223
data/data/cache/mini/2021.06.23.16.54.19_veh-35_00808_01256.db,5400,6300,75.22283287398571,664450.8537726924,3998466.681283915,664449.0367994957,664451.5050510578,3998439.31146145,3998578.239363486
data/data/cache/mini/2021.06.14.17.26.26_veh-38_04544_04920.db,5700,6600,74.24365338952087,664452.4483342952,3996480.226749048,664451.1081561208,664454.6518091215,3996405.408579378,3996537.3776167464
data/data/cache/mini/2021.06.09.17.23.18_veh-38_02526_03027.db,6300,7200,73.66423201091152,664451.9573322481,3996546.3432663376,664448.2111384488,664454.5844753016,3996411.0053500813,3996760.072234644
data/data/cache/mini/2021.06.14.17.26.26_veh-38_04544_04920.db,5400,6300,73.4417144098489,664451.5878227912,3996531.241917895,664449.6638789637,664452.4204010956,3996481.975021425,3996682.7638505073
data/data/cache/mini/2021.06.09.17.23.18_veh-38_00773_01140.db,2400,3300,72.28731890805386,664235.9760424347,3996257.478040704,664199.8482952866,664281.3397452191,3996242.1882916125,3996277.870943502
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,2100,3000,71.91078555255652,664945.9215352504,3999635.2599168397,664904.1580848056,664979.3936097393,3999612.374584991,3999654.568780302
data/data/cache/mini/2021.06.28.16.57.59_veh-26_00016_00484.db,900,1800,71.69109696294672,664944.1400362457,3999631.3203437487,664897.2189307502,664975.9806508536,3999616.905757215,3999652.126408799
data/data/cache/mini/2021.06.14.17.26.26_veh-38_04544_04920.db,2100,3000,70.68813526420709,664430.3559339928,3997729.3961803573,664428.9692533674,664431.2446650403,3997629.713400372,3997851.2910548095
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,4800,5700,70.66779186432255,664466.7148491321,3997666.263226399,664463.866144004,664469.7979646699,3997490.839018954,3997817.5035530454
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04933_05307.db,900,1800,69.68559590587341,664575.6309817993,3997871.942605606,664496.5526414341,664597.2069893394,3997845.171936625,3997894.7911018045
data/data/cache/mini/2021.06.09.14.58.55_veh-35_01095_01484.db,2700,3600,68.93956269475689,664464.3637473644,3997792.341721464,664463.1833889071,664467.3599983136,3997643.7788887313,3997849.37400408
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,3900,4800,68.80899944941413,664464.2389506592,3997823.6709475527,664463.3754926407,664471.0264031562,3997804.950306358,3997859.5419102283
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,1800,2700,68.64026596730196,664457.6446364655,3998068.0971156694,664456.9178292172,664458.9003288422,3997938.192827912,3998144.3838968556
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,1500,2400,68.36970665880773,664458.1149766472,3997982.7028377578,664456.9178292172,664461.0519113754,3997783.768819047,3998079.4901025156
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04978_05337.db,6000,6900,68.34874308221714,664465.418456715,3997741.9941434152,664464.6896074895,664466.8356582216,3997677.7469531703,3997772.542659791
data/data/cache/mini/2021.05.12.23.36.44_veh-35_02035_02387.db,2700,3600,68.25772537438175,664445.5867785988,3998698.747026483,664429.4710354853,664495.5121927696,3998584.743537644,3998935.6876646285
data/data/cache/mini/2021.06.14.17.26.26_veh-38_04544_04920.db,1800,2700,68.11357538468653,664431.8412366186,3997803.0983521417,664428.9692533674,664452.9410611852,3997657.077090591,3997874.2153586526
data/data/cache/mini/2021.06.28.16.29.11_veh-38_01415_01821.db,2100,3000,67.75894661758662,664803.470566861,3999549.9238544866,664752.2489455551,664899.0952579592,3999463.0301914467,3999664.152351434
data/data/cache/mini/2021.06.28.16.57.59_veh-26_00016_00484.db,6600,7500,67.56061611473883,664430.6564972765,3998401.959081836,664427.0721488408,664434.1366701123,3998297.5048105596,3998648.6104377955
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,2400,3300,67.06076390987128,664224.6179360481,3996250.8965367265,664192.9856412736,664260.1632043363,3996242.239808516,3996276.967041365
data/data/cache/mini/2021.06.14.19.22.11_veh-38_01480_01860.db,6000,6900,64.8353844637619,664464.4943907963,3997832.3841033136,664463.1710325938,664480.9140309606,3997790.665070838,3997860.4887301037
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,6000,6900,63.44287231492823,664452.7051662074,3998554.1915902253,664449.3530352365,664463.7229400134,3998460.77126937,3998713.0708401524
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,3300,4200,63.30492326803498,664957.3049476288,3999626.2075060443,664930.9354164143,664975.5413232591,3999612.7333699977,3999646.7487191646
data/data/cache/mini/2021.07.16.18.19.22_veh-35_00440_00858.db,6300,7200,62.06979781313717,664584.3469985063,3997888.0006337957,664544.1113764113,664597.1082734598,3997844.174927296,3997903.7119092275
data/data/cache/mini/2021.07.24.20.37.45_veh-17_00015_00375.db,1500,2400,61.81529899684008,664956.3221689117,3999627.1037156656,664929.6790324275,664976.0422377546,3999614.3935003146,3999646.8407496302
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,3900,4800,61.31172944667421,664441.570259321,3997829.9066526773,664428.9478323013,664493.4809444407,3997697.414311856,3997877.1537379804
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,7500,8400,60.87561199412518,664372.1244711516,3996281.538490753,664287.5570695155,664436.1055017057,3996277.611251323,3996285.723040196
data/data/cache/mini/2021.06.09.17.23.18_veh-38_02526_03027.db,7200,8100,60.75483545017563,664418.1797215393,3996328.3717196933,664328.3731458181,664455.3446102302,3996289.234780631,3996411.0416054637
data/data/cache/mini/2021.07.16.18.19.22_veh-35_00440_00858.db,6000,6900,60.079925081219365,664569.6508379614,3997873.4580522384,664475.9573711801,664597.1082734598,3997844.0349123925,3997896.7051726645
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,9000,9900,59.936072059708366,664427.072404827,3998507.118566985,664426.5953037661,664429.2315942588,3998485.2975649647,3998579.502845802
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,1800,2700,59.691662014862075,664191.9790857473,3996260.41927605,664178.5155581333,664211.354273393,3996242.239808516,3996282.9821953424
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,8400,9300,59.46223290323715,664486.146556925,3996410.0108778244,664485.2663337545,664487.1304439493,3996356.443225448,3996442.5140723973
data/data/cache/mini/2021.06.14.19.22.11_veh-38_01480_01860.db,5700,6600,58.44160418348038,664464.4765388294,3997795.4034299897,664463.2755897493,664467.0002374061,3997662.475524253,3997842.464310945
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,9900,10800,58.32423085143918,664427.7665409307,3998453.67664863,664426.7435022162,664429.7644857115,3998374.5510477372,3998485.3275465737
data/data/cache/mini/2021.07.16.18.19.22_veh-35_00440_00858.db,6600,7500,57.7709353755135,664558.2426264039,3997891.933661123,664482.9503271568,664594.0348604561,3997877.2757458505,3997903.7119092275
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,3000,3900,57.345622231201666,664938.8545449404,3999623.6290899892,664868.1661310337,664975.5413232591,3999612.7333699977,3999643.7292230814
data/data/cache/mini/2021.06.09.14.03.17_veh-12_02584_02970.db,3900,4800,57.11174632186476,664445.6489113893,3997839.116757886,664428.9113036225,664476.5694938782,3997712.6539628613,3997877.0630718702
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,1200,2100,56.979189793867455,664445.1047632144,3996835.524709132,664438.053575596,664448.896528782,3996727.10184384,3997055.5558277746
data/data/cache/mini/2021.06.23.15.56.12_veh-16_00839_01285.db,1800,2700,56.33870697011502,664457.1439171942,3998226.574198879,664452.5080795607,664458.9922797314,3998143.1346044294,3998403.076872258
data/data/cache/mini/2021.06.07.18.53.26_veh-26_00005_00427.db,6900,7800,55.78472360291614,664371.6842188943,3996282.440645762,664302.8035580744,664425.8314769808,3996280.96766563,3996285.1626978493
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,2400,3300,55.27286985543439,664212.2925429902,3996249.4565489087,664178.1387342168,664250.9296089972,3996241.8466848023,3996281.540368474
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,1200,2100,54.99489652005466,664223.0962214804,3996283.7549701356,664186.8520831899,664284.2002281155,3996282.585262428,3996285.697589954
data/data/cache/mini/2021.07.16.18.06.21_veh-38_03231_03712.db,0,900,54.92082949477327,664482.858252081,3996531.2937093275,664480.586109676,664486.3207891562,3996298.5836907686,3996654.684337059
data/data/cache/mini/2021.06.23.16.54.19_veh-35_00808_01256.db,4800,5700,54.354937626953124,664452.9950457569,3998383.643227049,664451.4632420607,664457.6779401101,3998221.296762743,3998440.885406882
data/data/cache/mini/2021.06.09.14.58.55_veh-35_01894_02311.db,600,1500,53.842271922485025,664237.8187631713,3996259.1322795125,664202.1712304578,664288.2731960873,3996242.005377582,3996279.9896055977
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,1800,2700,53.29803229985626,664950.9622246617,3999627.073604394,664884.9066607135,664979.3936097393,3999612.374584991,3999649.7183425156
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,3000,3900,52.95441090451663,664263.4895110538,3996266.0065863654,664220.9824313018,664324.1178367612,3996242.690507322,3996279.0639833184
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,1200,2100,52.421539163069795,664208.9533679737,3996283.309140425,664179.5794415767,664264.5671931052,3996277.3713852945,3996285.102653783
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,1500,2400,52.336707777126264,664189.9538458036,3996273.8787605497,664178.5155581333,664205.9017731698,3996244.6036714055,3996283.2489264603
data/data/cache/mini/2021.06.03.12.02.06_veh-35_00233_00609.db,1500,2400,52.2634972016233,664432.2463449656,3998279.4937211657,664428.7644274893,664433.6391083561,3998166.1372452118,3998418.2949153087
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,2100,3000,52.23899674516909,664202.7177413041,3996247.993979636,664178.5155581333,664237.3898140555,3996242.239808516,3996277.196906072
data/data/cache/mini/2021.06.03.12.02.06_veh-35_00233_00609.db,1800,2700,52.210449614656994,664432.561613209,3998189.5676375176,664430.1892312762,664433.6391083561,3997978.875353786,3998275.439180654
data/data/cache/mini/2021.05.25.14.16.10_veh-35_01690_02183.db,2700,3600,51.80716898791339,664903.2618827912,3999620.8283820846,664843.2768478281,664961.4007352615,3999576.5409246315,3999643.7292230814
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,3300,4200,51.487120706775485,664469.7733681345,3997408.0249937195,664467.9436730966,664472.6416246113,3997213.8163325796,3997490.9251520773
data/data/cache/mini/2021.06.14.19.22.11_veh-38_01480_01860.db,6300,7200,51.432432851519366,664484.6637879477,3997847.0731077567,664463.1710325938,664562.9886871291,3997820.202221885,3997861.0043413327
data/data/cache/mini/2021.06.14.16.32.09_veh-35_05038_05402.db,1500,2400,51.360658677022826,664565.2086279871,3997866.700305682,664482.4799050756,664597.7293077834,3997844.5337228514,3997891.6404959187
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,3300,4200,51.31572932059596,664464.8054870309,3997785.4357350683,664464.2273772887,664466.3698685431,3997715.413392148,3997814.554994932
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,3900,4800,50.430360405926685,664229.8890053225,3996284.1374286674,664188.7434979465,664306.3535302175,3996282.7745809965,3996288.681178864
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,4200,5100,49.725538173822834,664436.4737070609,3997156.70205653,664432.3864186425,664438.2228671301,3997057.4583994113,3997351.492011845
data/data/cache/mini/2021.06.08.14.35.24_veh-26_02555_03004.db,4800,5700,49.66192869044277,664177.134549787,3997399.76548955,664169.2232612779,664198.5608606123,3997358.853341164,3997423.362786341
data/data/cache/mini/2021.06.03.12.02.06_veh-35_00233_00609.db,1200,2100,49.28681894613062,664430.3913027602,3998367.495850545,664426.7726393773,664432.8282354854,3998265.3687038105,3998543.268255838
data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db,6600,7500,49.25465618663174,664434.7990148156,3997226.018430534,664432.2107506087,664437.8337242237,3997062.3322656057,3997355.54022531
data/data/cache/mini/2021.06.08.14.35.24_veh-26_02555_03004.db,4500,5400,49.08123839725808,664189.264803806,3997415.008426048,664169.4675368646,664231.549533999,3997395.338991079,3997423.43705657
data/data/cache/mini/2021.07.16.18.06.21_veh-38_04471_04922.db,6300,7200,48.18759166775972,664470.3768974183,3997386.5731720873,664469.0145198095,664471.7259846198,3997251.806530447,3997468.3733553975
data/data/cache/mini/2021.06.08.14.35.24_veh-26_02555_03004.db,5100,6000,48.00380884619407,664190.026163658,3997380.6259978204,664169.2232612779,664256.4704178937,3997355.525057086,3997411.307803109
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,3300,4200,47.61785605676195,664320.9332551328,3996289.067367276,664262.4212563673,664396.9382498239,3996285.064195377,3996294.558284975
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,3600,4500,47.53232594369739,664274.8658516561,3996286.4672403694,664195.8031285971,664331.1870693003,3996283.065149748,3996290.000421392
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,1500,2400,47.14250975821756,664919.5104026551,3999622.2749348395,664858.6551320256,664975.1018184302,3999606.1325814826,3999644.5138493814
data/data/cache/mini/2021.06.28.15.02.02_veh-38_02398_02848.db,4800,5700,46.7126451865705,664194.5018053338,3997407.002569757,664170.482026307,664245.3870471865,3997360.135874054,3997422.4832088174
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,4200,5100,46.14330599275059,664430.3757192167,3997755.7463720767,664428.9478323013,664431.1678215706,3997592.8275758983,3997849.4502932513
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,0,900,45.840158698686665,664515.0871568675,3997853.63141061,664463.3994531899,664595.6957871831,3997844.389080054,3997866.565034319
data/data/cache/mini/2021.07.16.18.06.21_veh-38_03231_03712.db,5100,6000,45.41394530359882,664466.3425595902,3997702.360162303,664465.8347773637,664467.5214314433,3997649.7163713314,3997724.537826942
data/data/cache/mini/2021.06.28.15.02.02_veh-38_02398_02848.db,5100,6000,45.10204076859614,664200.1934197383,3997388.654601344,664170.482026307,664293.5572546419,3997345.7134212633,3997421.910714114
data/data/cache/mini/2021.06.14.16.32.09_veh-35_05038_05402.db,5400,6300,44.86158151832547,664430.4098944158,3997731.816637584,664429.2133123033,664431.2214212978,3997639.2741159857,3997852.422664511
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,7500,8400,44.37586511273166,664450.215759451,3996659.346053292,664448.7785500921,664453.1019981023,3996462.816222566,3996749.673434163
data/data/cache/mini/2021.06.23.17.31.36_veh-16_00016_00377.db,1200,2100,44.31370068157045,664955.0672173992,3999629.3353456557,664908.7918183057,664975.5135353004,3999617.0399970943,3999652.2812824007
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,7200,8100,44.30943435319735,664448.3330479873,3996749.7074001897,664441.9434419239,664451.3772137354,3996648.8343758904,3996911.2626490453
data/data/cache/mini/2021.07.16.20.45.29_veh-35_01095_01486.db,4800,5700,43.926252188424336,664231.5436795203,3996284.1750816004,664189.7659665605,664284.8226441285,3996282.885150003,3996285.698244632
data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,5400,6300,43.68178582387467,664582.9133317115,3997871.73584102,664531.9569022631,664597.1254242447,3997844.533233274,3997896.6714537884
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,4200,5100,43.25571689959011,664481.4844248926,3997838.955795598,664463.3754926407,664555.7986831373,3997814.604776244,3997860.7884626896
data/data/cache/mini/2021.05.12.23.36.44_veh-35_00152_00504.db,5700,6600,42.37424623295482,664652.7212376245,3999211.8292769026,664548.1162583112,664705.0395289987,3999002.8540696255,3999314.169502064
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,2700,3600,42.32925109656785,664253.5056142984,3996262.6292240154,664211.2862193472,664309.2446727608,3996242.3119024117,3996278.2158811907
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,0,900,41.97340202352245,664424.490969235,3996294.002651208,664366.7931300367,664485.0412206503,3996281.0374264,3996378.1303373403
data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db,6000,6900,41.8064994903986,664194.9063261959,3997414.098213141,664169.2908824517,664223.3961234766,3997381.9591828818,3997423.0350342803
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,8700,9600,41.4076615744978,664428.7271005355,3998551.5844492493,664426.5960894317,664432.6025973932,3998493.502120482,3998634.2632517074
data/data/cache/mini/2021.06.28.15.02.02_veh-38_02398_02848.db,4500,5400,41.231784797116,664232.4140410889,3997403.6991781266,664182.6298200273,664344.8158802484,3997360.339977738,3997422.4832088174
data/data/cache/mini/2021.07.09.17.06.37_veh-35_00258_00748.db,300,1200,41.01977035506756,664457.903745958,3996353.782537181,664410.1714328685,664485.8883451276,3996284.3637693007,3996544.718561862
data/data/cache/mini/2021.07.16.20.45.29_veh-35_00600_01084.db,6600,7500,40.639183791934464,664526.3382571589,3997886.9639884355,664480.6144356033,664587.8164809975,3997876.9894389356,3997902.93506155
data/data/cache/mini/2021.06.23.16.54.19_veh-35_00808_01256.db,4500,5400,40.35763069117489,664455.3063237291,3998291.5816583135,664451.5069543843,664458.6841990455,3998139.6501233927,3998439.2715217117
data/data/cache/mini/2021.06.09.17.23.18_veh-38_02526_03027.db,0,900,40.08846421774496,664572.8516140744,3997899.2604856524,664511.72107371,664596.6898752643,3997877.5453491975,3997909.1162956534
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,7800,8700,39.75393827064842,664451.9139911241,3996556.7742024167,664449.327713955,664454.7709701513,3996398.7150347247,3996717.4417508477
data/data/cache/mini/2021.06.23.17.31.36_veh-16_00016_00377.db,900,1800,39.347970275069265,664943.673169495,3999626.7455851655,664875.6004213243,664975.5135353004,3999617.0399970943,3999655.6228929777
data/data/cache/mini/2021.06.07.12.54.00_veh-35_01843_02314.db,6300,7200,38.806688248800015,664457.8048008912,3998641.6182945366,664449.3530352365,664466.906076834,3998483.22466611,3998730.461346061
data/data/cache/mini/2021.06.28.15.02.02_veh-38_02398_02848.db,5700,6600,38.80280002669572,664333.9731601948,3997329.358489552,664191.2845040802,664413.0153036508,3997304.7503162683,3997363.782571422
data/data/cache/mini/2021.06.07.18.53.26_veh-26_00005_00427.db,6600,7500,38.12057154769492,664325.9497105583,3996280.191840451,664252.2421576413,664377.4496054387,3996269.0280311336,3996282.245946893
data/data/cache/mini/2021.06.28.16.29.11_veh-38_03263_03766.db,4500,5400,37.21605090666333,664261.3405558208,3997392.8053919813,664225.5714064125,664372.3353718788,3997350.8204896245,3997409.9961528955
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,1200,2100,37.179265663831856,664215.6745109818,3996276.2574860835,664179.1469707815,664275.3952134994,3996249.9732199637,3996285.382582545
data/data/cache/mini/2021.06.23.20.43.31_veh-16_03607_04007.db,6900,7800,36.57964522724918,664874.9433711905,3999622.343405265,664838.8266231884,664932.0146114292,3999568.512396117,3999643.284291538
data/data/cache/mini/2021.06.07.18.53.26_veh-26_00005_00427.db,6300,7200,35.90757806863578,664284.4601011559,3996273.2445524894,664233.4464828756,664368.930034696,3996246.8582703657,3996281.560463084
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,900,1800,35.8259043677961,664239.2658771825,3996284.6398824784,664192.982974965,664306.9771387861,3996282.9736218075,3996289.381269528
data/data/cache/mini/2021.06.09.14.58.55_veh-35_01095_01484.db,600,1500,34.81409771272281,664479.3977233587,3996833.126807133,664475.7524825614,664482.1278280033,3996644.817512424,3997036.489050056
data/data/cache/mini/2021.06.23.20.43.31_veh-16_03607_04007.db,2400,3300,34.19646228737628,664457.3109206603,3998621.396476521,664449.0456043282,664471.1012051075,3998477.3633831283,3998753.2945625447
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,3300,4200,34.18466603015418,664304.0131510082,3996276.659060871,664247.5645521879,664383.3505149462,3996259.723141483,3996282.328982295
data/data/cache/mini/2021.06.09.12.39.51_veh-26_01943_02303.db,900,1800,33.65832537739835,664256.2737879062,3996285.390060101,664183.4055421908,664327.967805019,3996279.731541119,3996289.956578738
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,4200,5100,33.56630992964267,664198.871544109,3996280.5285587437,664177.1539060142,664262.3049680879,3996255.286264759,3996285.061071769
data/data/cache/mini/2021.06.23.20.43.31_veh-16_03607_04007.db,6600,7500,33.48509666693958,664843.9546895324,3999579.309553517,664768.8115736181,664872.4806311639,3999440.1949413326,3999633.6999222576
data/data/cache/mini/2021.06.09.17.37.09_veh-12_00404_00864.db,8100,9000,33.345235606578186,664217.375970437,3996282.810316395,664180.0120746578,664273.8995008473,3996266.1869514408,3996285.4329516436
data/data/cache/mini/2021.07.16.18.06.21_veh-38_03231_03712.db,3900,4800,32.83388039573515,664469.2955587351,3997521.899382554,664467.9888687494,664470.8872965361,3997418.8854339924,3997625.5037135966
data/data/cache/mini/2021.06.09.14.58.55_veh-35_01095_01484.db,3600,4500,32.58964470150282,664518.3052714589,3997857.5073647895,664463.1921442831,664597.8615749171,3997846.2243470876,3997880.6105501885
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,8100,9000,32.36074972327115,664439.8248064759,3997835.4763619094,664429.068542187,664484.8021027639,3997696.662624253,3997876.970825764
data/data/cache/mini/2021.06.14.18.42.45_veh-12_03445_03902.db,4800,5700,32.330535488645346,664565.0990830255,3997868.2789865336,664471.231790261,664597.1937729345,3997844.119294227,3997893.067402885
data/data/cache/mini/2021.06.07.18.53.26_veh-26_00005_00427.db,3600,4500,31.89158198286263,664208.5338209146,3996273.6705148537,664179.0349245424,664265.5734780569,3996242.0005764994,3996285.212598202
data/data/cache/mini/2021.06.14.18.33.41_veh-35_03901_04264.db,3300,4200,31.58107917490767,664301.2083099851,3996276.7307671807,664250.9625036726,664367.4946807888,3996265.270971739,3996281.1118852817
data/data/cache/mini/2021.05.12.22.00.38_veh-35_01008_01518.db,8400,9300,31.26314749463506,664444.2699670517,3996857.767777149,664437.9028169493,664448.9239040404,3996724.574145289,3997061.0025334307
data/data/cache/mini/2021.06.14.16.32.09_veh-35_05038_05402.db,5700,6600,30.89559471707072,664430.5008629052,3997652.61370136,664429.2133123033,664432.41104097,3997535.4135266286,3997788.406417379
data/data/cache/mini/2021.07.09.20.59.12_veh-38_01208_01692.db,3300,4200,30.83728935853593,664340.0286847589,3996280.2317932076,664260.3693212166,664390.6784275926,3996276.988886925,3996282.9148927205
data/data/cache/mini/2021.06.14.16.32.09_veh-35_05038_05402.db,6000,6900,30.83156515377749,664431.6377097818,3997570.5024068295,664430.3050689683,664433.8603047394,3997395.790481925,3997656.0236152774
data/data/cache/mini/2021.06.09.12.39.51_veh-26_05620_06003.db,300,1200,30.715532385613542,664559.2533942651,3997864.4680428854,664467.6639991906,664597.3654192758,3997844.389080054,3997892.1532292715
data/data/cache/mini/2021.06.14.16.48.02_veh-12_04057_04438.db,5700,6600,30.328006303632957,664547.0732371315,3997866.875651758,664464.2824236315,664597.8351802066,3997844.385365546,3997899.541205485
data/data/cache/mini/2021.06.09.11.54.15_veh-12_04366_04810.db,6600,7500,30.063718064442337,664235.6307024932,3996257.345048997,664204.0716153162,664287.2766668792,3996241.900169508,3996277.603408818
data/data/cache/mini/2021.06.08.16.31.33_veh-38_01589_02072.db,1500,2400,29.668259561090498,664448.7688706921,3997834.469696186,664428.9466734063,664494.0721294589,3997699.1818754002,3997877.4336507213
data/data/cache/mini/2021.07.16.00.51.05_veh-17_01352_01901.db,8400,9300,29.399975333466433,664431.0269336595,3998600.179102548,664426.8672699742,664436.8320623474,3998507.0584550677,3998676.9149445994
data/data/cache/mini/2021.06.09.17.37.09_veh-12_00404_00864.db,7800,8700,29.36546316880474,664257.6005486721,3996285.5175427184,664193.155697289,664330.2747718106,3996282.9656637292,3996289.7818228314
